,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140
3711,0.65232382,-0.94128422,-2.6055404,-4.0506031,-4.1369669,-3.6293796,-2.4891883,-1.7495671,-1.7285263,-0.92779247,-0.35708354,-0.33151965,-0.35243754,-0.35562516,-0.33760973,-0.44523859,-0.27049031,-0.34728447,-0.35347845,-0.35649164,-0.44976247,-0.49010275,-0.52140287,-0.50723556,-0.538187,-0.66720901,-0.6659171,-0.7365383,-0.87627751,-0.7469885,-0.94047495,-0.94683612,-1.0677286,-1.0316585,-1.1226855,-1.0622833,-1.0360136,-1.0504888,-1.0492609,-1.0341102,-0.82829751,-0.72871218,-0.68280271,-0.54524517,-0.4290872,-0.33530647,-0.3020338,-0.19416657,-0.071470223,-0.11390288,-0.1425766,-0.025118797,-0.026120883,-0.11716253,-0.060752198,-0.013674973,-0.023359602,0.14865727,0.076361767,0.13346388,0.14968763,0.20596757,0.14521866,0.12817237,0.22790082,0.045786237,0.25820215,0.39785615,0.46834921,0.4858961,0.47225742,0.5428559,0.54456321,0.5669604,0.53593023,0.5771048,0.54547089,0.59252212,0.52202615,0.41154417,0.482895,0.54889503,0.48446491,0.40285208,0.42609207,0.48086288,0.39954858,0.40990723,0.43017404,0.41497903,0.35978842,0.45199956,0.37162259,0.2850454,0.38232098,0.56153983,0.64605159,0.78784097,0.94315717,1.1962202,1.2767347,1.4212301,1.8583343,2.0590539,1.9391555,1.7925453,1.7415321,1.6525341,1.3848064,1.2119321,0.92465519,0.56031715,0.26655221,-0.040811803,-0.15638677,-0.061347365,-0.009973789,-0.17003993,-0.14367444,-0.13534451,-0.15447208,-0.20494266,-0.19668638,-0.23410763,-0.24468399,-0.22692269,-0.17416987,-0.11521486,0.10844148,0.53756097,1.0196017,0.99498121,1.0392374,1.2762736,1.2105621,1.0900611,0.90560856,1.26245,1.6696327,0.71070777
2417,-0.97934702,-2.4961347,-3.6505502,-4.1789633,-4.1199467,-3.6899204,-2.4607495,-1.6530243,-1.5371871,-0.98521011,-0.56262114,-0.51164311,-0.5952097,-0.42119423,-0.42003015,-0.41547621,-0.46340136,-0.46196491,-0.38397448,-0.43831143,-0.44276508,-0.45446194,-0.46803324,-0.42982242,-0.4874933,-0.44347593,-0.46205448,-0.51674982,-0.49697211,-0.57850793,-0.61093847,-0.65750888,-0.76419948,-0.7226619,-0.75616344,-0.74171728,-0.67706945,-0.61369465,-0.54291105,-0.52680332,-0.44275335,-0.40537081,-0.3438709,-0.20388636,-0.1139799,0.024075687,0.20688988,0.23394938,0.256219,0.15880628,0.22067435,0.26846179,0.26890717,0.31361422,0.29109529,0.34546872,0.31597301,0.40467696,0.44987011,0.46407493,0.40246431,0.44373413,0.43443198,0.44403249,0.49277446,0.56045418,0.63725227,0.57040422,0.65809996,0.66935844,0.58935128,0.73297289,0.69376845,0.69142355,0.72071819,0.71224735,0.74143052,0.65066821,0.74232179,0.7825055,0.7026344,0.74265432,0.688748,0.62071039,0.65217771,0.61101704,0.57269719,0.57036217,0.4879491,0.55200816,0.54756882,0.54627933,0.60099619,0.59971115,0.81584756,0.90179114,0.97539415,1.0955184,1.3133708,1.4079756,1.561161,1.6866986,1.7277279,1.7154454,1.565261,1.4428105,1.2754593,0.97516501,0.80312004,0.53920637,0.15287938,-0.11017621,-0.13265392,-0.17385807,-0.10575207,-0.25813687,-0.30340867,-0.26971693,-0.29851491,-0.35015244,-0.43386971,-0.28547549,-0.37447995,-0.42398375,-0.38428214,-0.32032907,-0.29074881,-0.12156017,0.25936371,0.71871544,0.60171065,0.62742018,0.7438614,0.58254317,0.47646283,0.17600683,0.3299574,0.42651104,-0.17120349,-1.8490415
1333,-1.4223846,-2.8415194,-4.149325,-4.9337094,-4.3173213,-3.0256211,-1.8844789,-1.6125673,-0.84184181,-0.23041988,-0.33149422,-0.23961276,-0.28288776,-0.18661038,-0.071868606,-0.161118,-0.24063019,-0.26833233,-0.21865955,-0.26663677,-0.36505702,-0.30234523,-0.34335546,-0.3758377,-0.48577675,-0.53317537,-0.48950249,-0.62117489,-0.64224737,-0.64560218,-0.65602016,-0.73865465,-0.85056963,-0.81103776,-0.75224564,-0.8029668,-0.81746233,-0.76843684,-0.68628372,-0.6170838,-0.64369716,-0.52784344,-0.3596852,-0.26534656,-0.24092306,-0.096312045,-0.080662424,0.004451109,-0.002529634,0.021933851,0.10060253,0.10234822,0.001664354,0.053167909,0.036580887,0.10685568,0.084386479,0.084283745,0.0988407,0.10069081,0.13186581,0.13890798,0.12353913,0.22358191,0.18402746,0.30610753,0.3852039,0.34157369,0.53045541,0.57715978,0.61004749,0.57066103,0.57892097,0.67610561,0.6394441,0.74495934,0.71633146,0.663227,0.63763002,0.67380433,0.64182139,0.58269118,0.60124754,0.57821601,0.50916131,0.5066484,0.45927094,0.44274754,0.46697023,0.4251001,0.41395363,0.41051709,0.44792059,0.38563102,0.33235977,0.41791345,0.48923803,0.68047207,0.92251534,0.95974075,1.1577112,1.212881,1.495792,1.6013276,1.6512734,1.5343109,1.407028,1.2035915,1.0201157,0.87120923,0.73810917,0.45913248,0.24539783,-0.027535205,-0.14775742,-0.21838833,-0.2166203,-0.16506371,-0.34539415,-0.28534922,-0.26083735,-0.21052164,-0.19678409,-0.28725602,-0.31760105,-0.28375688,-0.25329035,-0.20794784,-0.12766818,0.24152509,0.77134237,1.0032833,1.0879189,1.3847084,1.6028775,1.4885363,1.1316669,0.59878527,0.70375461,0.064871114
3018,-1.1492478,-1.7957682,-2.4190232,-3.0521047,-3.5873567,-4.0257426,-3.6208057,-2.9458988,-1.9115537,-1.3895031,-1.0531837,-0.37295308,-0.30061135,-0.23683836,-0.26913088,-0.19434134,-0.18738529,-0.39811844,-0.14897599,-0.2990155,-0.31003043,-0.07320989,-0.12238659,-0.22468576,-0.29479378,-0.12547159,-0.14235609,-0.30313511,-0.41316767,-0.20269293,-0.080527014,-0.065873184,-0.10923024,-0.31085227,-0.13928956,-0.22222095,-0.11191599,-0.10970781,-0.11410088,-0.19988229,-0.14880649,0.04641599,-0.068685338,0.11525849,0.20710926,0.2166756,0.22614141,0.20746083,0.047984956,0.075349818,0.231959,0.16503723,0.27446274,0.23619505,0.08409309,-0.070733264,0.16151412,0.20279459,0.045291356,0.019614376,-0.047958425,0.14232205,0.24469932,-0.038948866,-0.28413083,0.080542547,0.19694807,-0.00659189,0.018907375,0.10339661,0.16927147,0.14937149,0.28749318,0.2798426,0.19336898,0.26381914,0.3911304,0.45904859,0.32917068,0.32226426,0.52587758,0.57730564,0.46459023,0.4470983,0.48224658,0.52297626,0.505886,0.41737146,0.40906129,0.3926003,0.50410545,0.40281232,0.41959513,0.57692696,0.73859978,0.72055644,0.87226895,0.93121038,0.95694435,1.2256862,1.4968095,1.7935425,1.8642908,1.7895733,1.6992091,1.6950485,1.5677066,1.3742252,1.0581024,0.83116314,0.62474545,0.26004793,0.045557706,-0.06376934,-0.15825981,-0.30747837,-0.42887096,-0.30194547,-0.046238803,0.037920457,-0.15676275,-0.04877871,-0.1659559,-0.3019118,-0.18960777,-0.23060409,-0.1343002,0.025520765,0.47745007,1.2752076,1.8373905,1.8928268,1.771121,1.3291648,0.43110257,-0.84046099,-1.6759767,-1.7280304,-1.2043668,-1.7841386
901,0.88964243,0.65460368,-1.3378382,-2.9844325,-4.1947349,-4.934481,-4.0097585,-2.3937853,-1.8768937,-1.4360246,-0.3552586,-0.14892987,-0.348372,-0.2639688,-0.13390592,-0.037932722,-0.14774823,-0.050522676,0.013173336,-0.20621393,-0.14816919,-0.30967634,-0.39297553,-0.4065051,-0.44548417,-0.44121973,-0.48186273,-0.61424621,-0.64109295,-0.73414037,-0.84988759,-0.82394622,-0.88541792,-0.96027541,-0.92878275,-0.9944781,-1.0899338,-1.0492362,-1.006708,-0.939449,-0.7998731,-0.91984665,-0.76624364,-0.74663049,-0.48778588,-0.39186976,-0.25840728,-0.24768776,-0.19880409,-0.20776958,-0.040559687,-0.001923821,-0.083247822,-0.055742601,0.14527411,0.012145095,0.13916512,0.14292201,0.14398551,0.07400451,0.081942383,0.13541878,0.15156136,0.27603717,0.18874624,0.26105363,0.28690488,0.36089764,0.38775305,0.43479886,0.41049022,0.57321312,0.63478497,0.59163933,0.72428475,0.52665046,0.66375053,0.60435261,0.7042059,0.62570096,0.60985242,0.5077885,0.56687363,0.41027615,0.57587171,0.50288898,0.51650822,0.36462955,0.48025378,0.43620765,0.30651413,0.30138692,0.3879876,0.34307527,0.22861497,0.25919963,0.15696444,0.32653346,0.21034692,0.19789146,0.32857154,0.36028609,0.2919619,0.379978,0.62269558,0.95243682,1.1577929,1.4127001,1.730638,1.6365262,1.3817501,0.96856318,0.82853843,0.73689798,1.138145,0.77917545,0.40214199,-0.059860871,-0.17789925,-0.17029839,-0.31153165,-0.1099565,-0.17329103,-0.13367362,-0.13266105,0.020464874,-0.071579213,-0.029308476,-0.084097933,-0.04373962,0.10362896,0.87316305,1.5241461,1.5328316,1.8839447,1.6797184,1.7335465,0.6995492,0.78823147,1.2317863
528,1.6790171,0.67410618,-1.5175518,-3.0845442,-4.2604087,-4.6875683,-3.6858012,-2.3380227,-2.0338892,-1.2294286,-0.22609146,-0.22970756,-0.17069941,-0.17042952,-0.24667318,-0.29252272,-0.20621709,-0.37222342,-0.32260181,-0.38100877,-0.39213588,-0.3950268,-0.45657482,-0.55828039,-0.62433138,-0.5511486,-0.50438865,-0.55241839,-0.81362069,-0.75736692,-0.84840854,-0.88798304,-0.88955868,-1.0048426,-1.0722204,-0.99425433,-0.97461012,-0.98030905,-1.05914,-1.0404336,-0.93930809,-0.92800104,-0.86933798,-0.67255989,-0.71481648,-0.67358144,-0.40079078,-0.22033597,-0.19433913,-0.15110446,-0.043950752,-0.020195363,0.049094479,0.13463653,0.11558557,0.15431813,0.17422098,0.15091813,0.12853779,0.20423644,0.2837755,0.21232515,0.27684625,0.26058921,0.2850096,0.30861954,0.39216732,0.56063043,0.60804882,0.54397676,0.6217536,0.64246523,0.56273739,0.74261973,0.81053504,0.7885223,0.85109308,0.81508809,0.85316335,0.72366269,0.74790434,0.68001176,0.71963131,0.62941318,0.56478232,0.66847989,0.38916122,0.51252452,0.50346067,0.48583147,0.54074484,0.47891362,0.45362058,0.3993357,0.3168926,0.38773536,0.51804852,0.40682204,0.40740034,0.45858617,0.43211128,0.46090072,0.40367833,0.36672137,0.31469597,0.22617621,0.69677796,1.3063012,1.5134668,1.4815743,1.2807111,1.1777889,0.98689602,1.0413881,1.0977614,0.67656491,0.32025917,-0.17262933,-0.18904266,-0.12198833,-0.094831897,-0.25457927,-0.18352125,-0.21724713,-0.21431882,-0.24335113,-0.13555421,-0.21216431,-0.19245747,-0.16250483,-0.042929166,0.27645172,0.8767699,0.96481359,1.3626409,1.6445264,1.4927494,1.1297872,1.0701288,1.5986415
594,-0.99371483,-2.9610403,-3.619259,-4.5751663,-4.8466631,-3.9183286,-2.2578955,-1.4258963,-1.3669273,-0.81695034,-0.40461221,-0.49261652,-0.43560749,-0.33036798,-0.21557308,-0.012230889,0.042480643,-0.05620371,-0.20687659,-0.005294756,0.15392466,-0.098123036,-0.10559566,-0.017530424,-0.075333255,-0.15169653,-0.012204963,-0.052481384,-0.040477366,-0.087140516,-0.050137357,-0.071165421,-0.12316026,-0.15775743,-0.030927239,-0.030730834,-0.062134069,0.07809861,0.019812793,-0.062154037,-0.15731165,0.038079597,0.20883917,0.009496654,-0.070139893,0.11717943,0.19079397,0.2023594,0.10320959,0.20420517,0.32955349,0.28982099,0.30761712,0.34893159,0.11894928,0.086697947,0.035645784,-0.2095663,0.039226809,0.31166933,0.35252277,0.19744131,0.12835266,0.20191664,0.14336029,0.32935563,0.5052096,0.3845616,0.34440451,0.41385324,0.43373515,0.37708266,0.29537854,0.30206075,0.50207339,0.58503984,0.54519011,0.47421957,0.40771055,0.45341602,0.5463326,0.42874327,0.50820834,0.48087517,0.44037085,0.59564651,0.28898667,0.27812042,0.26641002,0.46609409,0.41713138,0.22082671,0.1511406,0.19723808,0.24509812,0.26722481,0.69004498,0.90103817,1.0797417,1.1816445,1.7477411,1.9138083,1.9890636,1.9481259,1.80426,1.6093296,1.4017696,1.1941041,0.91627789,0.47877121,0.14568274,-0.10394571,-0.37589858,-0.44304763,-0.50756051,-0.49372898,-0.5030778,-0.5499148,-0.50668157,-0.27958925,-0.23810692,-0.33191397,-0.42223354,-0.36568386,-0.28308273,-0.47410975,-0.41522167,-0.1508333,0.37437214,0.99788155,0.96393575,0.73475761,0.81098344,0.41993925,0.29563244,-0.15713496,-0.2707764,-0.20295528,-0.21667769,-2.1116627
104,-1.4159682,-2.3388206,-2.9895719,-3.6869487,-4.2267281,-4.505561,-3.7259561,-2.4964769,-1.528962,-1.3363575,-0.6447596,-0.20710397,-0.079550768,-0.091843114,-0.21784812,-0.12387619,-0.16721886,-0.15616881,-0.15818284,-0.13395881,-0.11515025,-0.12418785,-0.21775686,-0.25076173,-0.18147463,-0.20288467,-0.20126525,-0.24295379,-0.23300427,-0.24321099,-0.18917509,-0.25999211,-0.20550161,-0.20168877,-0.19283924,-0.2245079,-0.17592595,-0.11096445,-0.1783474,-0.076990675,-0.069717617,0.01620627,0.012375892,-0.011392984,0.13733906,0.14720651,0.26270819,0.16543496,0.18390481,0.17595549,0.12381741,0.20634204,0.099954884,0.093924537,0.10053011,0.1806584,0.15295442,0.062561618,0.10241609,0.12381637,0.065754212,0.10598693,0.10849915,0.13766173,0.13554014,0.16925756,0.25758995,0.33448966,0.35156913,0.34173081,0.4349329,0.47632761,0.56218102,0.54019907,0.53887159,0.60869355,0.53828344,0.47736487,0.55877654,0.57282389,0.43287698,0.44145824,0.54577112,0.43442989,0.39864745,0.41884093,0.44975013,0.39354088,0.42614757,0.35511649,0.38806155,0.36172888,0.2893201,0.38023078,0.35450814,0.4479519,0.38655471,0.45187836,0.57731189,0.68517802,0.82685478,0.85723187,0.97896289,1.1021436,1.2817533,1.3852228,1.0507153,0.67635641,0.59237571,0.56409657,0.5130584,0.49934445,0.46503243,0.32373682,0.12350693,-0.090139694,-0.18375515,-0.17270025,-0.10023518,-0.10599674,-0.10787233,-0.11593778,-0.12433292,-0.24931582,-0.098655615,-0.050941701,-0.069066178,-0.010878954,-0.025472929,0.28947585,0.86234699,1.8468857,2.1886996,2.1154852,2.0731078,1.361363,0.090508332,-1.3371783,-1.6055218,-1.7626518
3021,-0.80730173,-2.9792921,-3.6274281,-4.2530214,-3.6501405,-2.6694967,-1.7977217,-1.5916281,-0.79374403,-0.045937806,-0.22068403,-0.2793181,-0.33249251,-0.21104704,-0.30002793,-0.20195061,-0.19940667,-0.34301428,-0.28629432,-0.3202125,-0.29770094,-0.57592,-0.6871221,-0.56368387,-0.48218235,-0.55744728,-0.74021288,-0.54966616,-0.72612432,-0.94234086,-0.92570424,-0.77903249,-1.024943,-1.0234313,-1.0480353,-1.014665,-0.75362542,-1.0842152,-1.0154779,-0.71205178,-0.78191376,-0.69775211,-0.54931765,-0.34507299,-0.40774503,-0.33549727,-0.31283387,-0.27617907,-0.19348253,-0.064382701,-0.14068848,-0.199873,0.043906907,-0.048625456,0.012989087,-0.003995714,0.16825518,-0.099891066,0.002560541,0.26865266,0.15392629,0.081658934,0.29447137,0.25433837,0.21927845,0.2929937,0.28457762,0.44642306,0.48889739,0.51745264,0.55446781,0.6234095,0.57258798,0.6471884,0.53651101,0.49122992,0.48815287,0.37832387,0.49249687,0.54226227,0.46003439,0.41119091,0.43800162,0.40639614,0.23727771,0.18450144,0.48306224,0.24606646,0.17197758,0.34427351,0.34393344,0.32328418,0.33834727,0.19455828,0.14489251,0.45124262,0.48226315,0.56796733,0.70834314,0.82984967,1.1750207,1.340818,1.492748,1.7162553,2.0486595,2.0064542,1.8241903,1.7652968,1.5210542,1.3666063,1.0746369,0.83599217,0.60185697,0.23184923,-0.084848572,-0.22265138,-0.22919394,-0.16867621,-0.23518965,-0.31669127,-0.42379623,-0.13977271,-0.10014476,-0.19158889,-0.2670995,-0.2326621,-0.096470775,-0.19732514,-0.076847566,0.21209352,0.25799277,0.48169416,0.8368581,1.1462744,1.3704626,1.3302074,1.277554,1.2627253,1.704642,2.347533
650,1.0298882,-0.80537322,-2.8770211,-3.6573735,-4.6443963,-4.3374728,-2.9276979,-1.8143091,-1.5755785,-0.59841896,0.22100838,0.13954573,0.070270792,0.039228472,0.076961422,0.085103103,0.15040045,0.039832555,-0.004255466,-0.092307323,-0.18639782,-0.17135682,-0.056371537,-0.071641066,-0.23776097,-0.31994162,-0.30716071,-0.3569717,-0.45138547,-0.52635186,-0.50856202,-0.61016177,-0.61022991,-0.83247731,-0.7218213,-0.82929529,-0.80724581,-0.83992661,-0.86534662,-0.82382953,-0.75411556,-0.68247127,-0.66010793,-0.60673155,-0.36999666,-0.29628316,-0.12013929,-0.068981855,-0.080303637,-0.021615013,0.11977233,0.18110014,0.16636181,0.061513181,0.13042065,0.072161783,0.097189708,-0.008777565,0.022361844,0.047015383,0.072199203,0.016454341,0.19410659,0.26649932,0.33276774,0.27632537,0.2568591,0.2601587,0.5062202,0.54711607,0.54041409,0.53608061,0.64993059,0.77013125,0.70075615,0.79267095,0.65749223,0.64447374,0.69600428,0.73675639,0.72355845,0.71941546,0.8156512,0.5858205,0.67297398,0.62587395,0.54761582,0.41632935,0.59822098,0.35029013,0.25136148,0.33623412,0.33782095,0.26866358,0.13364477,0.3228267,0.10956295,0.19375049,0.35348227,0.35216785,0.66050508,1.0533099,1.3175112,1.2364384,1.3447586,1.6686114,1.9157906,1.832458,1.7552263,1.4566011,1.2990989,1.1383222,0.77964176,0.70737343,0.092804493,-0.37255469,-0.6266982,-0.59524285,-0.59095725,-0.5770956,-0.64806758,-0.7234455,-0.66283551,-0.74301047,-0.77319762,-0.64558543,-0.54274931,-0.62690256,-0.56636406,-0.52159786,-0.27860283,0.67536567,1.2698303,1.1998636,1.6296737,1.4464062,1.1919066,0.15821464,-0.25013888,0.13447945
3574,-1.431131,-3.4515478,-4.3721919,-4.3920206,-3.641786,-2.5326366,-1.7950692,-1.5818551,-0.87679952,-0.54489958,-0.43864912,-0.46325279,-0.42734689,-0.35760625,-0.43490902,-0.47078459,-0.39085839,-0.3694998,-0.34702457,-0.38761059,-0.41782342,-0.40480109,-0.45736855,-0.42287579,-0.49172126,-0.50072298,-0.58032468,-0.58901757,-0.54008476,-0.58971616,-0.68622052,-0.71579721,-0.69846613,-0.73825136,-0.80534047,-0.74276195,-0.74657945,-0.75759565,-0.61744535,-0.68874973,-0.51259838,-0.38343979,-0.41702168,-0.37108932,-0.26554497,-0.18358439,-0.13108013,-0.060712014,0.031691431,0.050327531,0.046611816,0.033666264,0.035560022,0.080775068,0.11767993,0.097607873,0.059699005,0.0448101,0.092475482,0.09768267,0.12213197,0.20395274,0.10994846,0.23236236,0.23674313,0.21787384,0.35512569,0.33145146,0.4227532,0.46300979,0.45083326,0.49189786,0.58306981,0.62623278,0.65236047,0.59996255,0.68695287,0.58171646,0.60691731,0.5979717,0.49393666,0.61391075,0.56264678,0.45670918,0.50673366,0.46435507,0.43096668,0.43433454,0.41620786,0.42465328,0.40502385,0.46172716,0.47855599,0.521681,0.71009667,0.84379856,0.98876064,1.1094292,1.2641779,1.522933,1.7007608,1.9144259,1.9666093,1.8206533,1.756902,1.5464371,1.333941,1.0034988,0.90652717,0.51128058,0.12481084,-0.10263391,-0.21243678,-0.27959929,-0.21055068,-0.20934664,-0.17120015,-0.21714849,-0.21037621,-0.23895233,-0.2009728,-0.27785136,-0.21967633,-0.23035151,-0.22892205,-0.13174187,-0.12335887,0.18132618,0.6532952,1.0571461,0.96926356,0.79173039,0.96605663,0.89928823,0.70833065,0.60312763,1.1631816,1.495047,0.9082812,-0.96508117
4039,-0.14257597,-2.6862219,-3.9631457,-4.0859065,-3.8017339,-3.2563956,-2.0369301,-1.5926037,-1.3192837,-0.64351907,-0.31031066,-0.29448749,-0.38876136,-0.32014738,-0.37090037,-0.36530386,-0.36199254,-0.41114513,-0.28265569,-0.33372371,-0.41230471,-0.53190595,-0.472483,-0.54457198,-0.53835639,-0.59133574,-0.58547462,-0.57137493,-0.61511324,-0.7085275,-0.73222778,-0.72279323,-0.76935227,-0.71970358,-0.83697072,-0.83370351,-0.88311329,-0.79353242,-0.70207479,-0.70039154,-0.58080403,-0.58823932,-0.59223672,-0.4962438,-0.41441251,-0.23170922,-0.21264712,-0.11372209,-0.18536677,-0.11707076,-0.055498509,-0.028654123,-0.11316951,-0.027347079,-0.010380956,0.005655781,0.045949908,-0.005514782,0.070213521,0.14963881,0.14229091,0.11529689,0.15402631,0.32129746,0.28630979,0.38653095,0.2936071,0.34734572,0.50458802,0.41886755,0.49710447,0.53420975,0.50174121,0.53702405,0.55425003,0.65115994,0.58613028,0.54192069,0.56502732,0.57939192,0.54846376,0.51063343,0.40882872,0.42439524,0.39743132,0.48715198,0.42094029,0.34260592,0.34958316,0.33222202,0.36246588,0.28646263,0.28079541,0.38257305,0.49338215,0.61180408,0.63288776,0.91115551,1.1233609,1.2005053,1.454325,1.7059007,1.9308585,1.8858231,1.8255924,1.7711528,1.4968003,1.3113452,1.0561548,0.84930705,0.4871521,0.059107806,-0.15404949,-0.16327398,-0.27008896,-0.28620872,-0.29705436,-0.25666091,-0.25942626,-0.28981389,-0.25857894,-0.25875468,-0.19972384,-0.27932393,-0.20939824,-0.17232607,-0.2635735,-0.086550091,0.088103671,0.66581425,0.96825506,0.85501153,0.98458826,1.0760562,1.2209081,1.0545162,1.221207,1.7923201,2.2590266,0.39432507
3241,2.6871486,0.15937941,-2.5508971,-4.6722196,-4.5904891,-3.4719081,-2.0516654,-1.053118,-0.84881189,-0.071946419,0.57944464,0.64378092,0.61297894,0.50294309,0.52987985,0.51965081,0.50912534,0.46281992,0.30874879,0.42318282,0.33946623,0.18578584,0.086654928,0.041499546,-0.062423446,-0.16108206,-0.18625976,-0.26838431,-0.40479946,-0.39276534,-0.52453629,-0.57049419,-0.56567363,-0.77392809,-0.84326551,-0.83342219,-0.7674043,-0.82550697,-0.86365133,-0.78359213,-0.78508834,-0.63764458,-0.62184936,-0.4833085,-0.33039201,-0.24896032,-0.27097812,-0.19061365,-0.08031736,-0.058991723,-0.095693969,-0.040359535,-0.018339159,-0.11141004,-0.11282339,0.006434091,-0.041908663,-0.030953339,-0.038199636,-0.079906009,-0.080807513,-0.099827284,-0.038514296,-0.015896652,-0.020500371,-0.066036449,0.098158543,0.21349776,0.18864499,0.19739035,0.2721729,0.26837858,0.33010999,0.43174344,0.28562967,0.39429988,0.35391034,0.2489745,0.37415852,0.3446885,0.34635093,0.31225788,0.25516339,0.21634503,0.13949914,0.088185047,0.017870969,0.052451045,0.04244907,-0.11699897,-0.009560008,-0.11619204,-0.17499165,-0.027491486,-0.12255402,0.024896748,0.14895426,0.43120875,0.64204743,0.79352696,1.0210795,1.1870143,1.5043131,1.7823131,1.7489338,1.6270335,1.6991371,1.3678605,1.0410551,0.67445043,0.50566056,0.17454036,-0.25291665,-0.61891383,-0.73834606,-0.72826957,-0.7268135,-0.83515269,-0.81436596,-0.74923766,-0.75729114,-0.64271597,-0.66883268,-0.64689007,-0.66128117,-0.71835201,-0.64012367,-0.51473744,-0.44928165,-0.15625253,0.51507594,1.0205378,1.0162184,1.3473721,2.112748,2.0821586,1.8609292,1.315013,1.783554,1.1262405
409,0.24847345,-2.1252558,-3.3908054,-4.3063124,-4.1550949,-3.1086515,-2.0692775,-1.6280536,-1.0793305,-0.31892618,-0.32827423,-0.50095029,-0.28538339,-0.2747878,-0.27549562,-0.28743205,-0.28526822,-0.37833969,-0.48712033,-0.49501665,-0.45668078,-0.49389183,-0.56541311,-0.4679385,-0.6127331,-0.60833696,-0.72804912,-0.61795299,-0.71500981,-0.79369358,-0.86639407,-0.98746652,-1.0444266,-1.0596348,-0.95895574,-1.0111755,-1.0270983,-1.1184829,-1.1441105,-0.9205652,-0.81249612,-0.78770058,-0.73255057,-0.50083809,-0.44266873,-0.45386531,-0.34818931,-0.16435705,-0.044713559,-0.22366072,-0.19889918,-0.18274084,-0.10488951,0.10227302,-0.071485835,-0.171091,-0.070697764,0.002530572,0.082301778,0.057284553,0.000651724,0.10319439,0.16042697,0.23958855,0.11064589,0.17687378,0.31409991,0.33111164,0.50142789,0.44842557,0.38482857,0.3785785,0.51518316,0.42373913,0.40293127,0.51937355,0.60448499,0.50508196,0.5128344,0.47778949,0.52801983,0.48404462,0.38397969,0.37115365,0.43795871,0.38213468,0.37829729,0.34149242,0.33919706,0.40016646,0.41506857,0.32692949,0.41793874,0.44390648,0.39440092,0.29058268,0.41762112,0.55874726,0.64799468,0.8745758,1.1509015,1.2205571,1.4298287,1.6808088,1.8716042,1.9009989,1.8325313,1.6211769,1.619152,1.3914258,1.0917599,0.93918317,0.61900204,0.24466766,0.001687042,-0.067821871,-0.044199019,-0.039576558,-0.062620323,-0.073122574,-0.029185046,0.01016606,0.040926165,-0.001440318,0.066738325,0.10209885,0.090890612,0.17528246,0.31505844,0.82795857,1.5984804,1.6495329,1.4924322,1.5914853,1.4109599,0.78890303,0.37851378,0.67799021,1.2788757,0.056673016
3526,-0.53399028,-3.1476295,-3.8532103,-4.2755807,-4.2292306,-3.3172455,-2.0974953,-1.448345,-1.2163898,-0.37433692,0.016848837,0.040300573,0.05263331,0.003785562,0.13308852,0.079240825,-0.033086077,0.016518389,0.022537326,0.008522141,-0.023202104,-0.098616845,-0.075664286,-0.12933283,-0.31255247,-0.31210531,-0.31870765,-0.37256422,-0.49784543,-0.48069506,-0.49196281,-0.57707988,-0.5803702,-0.61554083,-0.62171043,-0.68295478,-0.58715417,-0.54948873,-0.56501847,-0.4821548,-0.45964125,-0.41490139,-0.26508013,-0.17340544,-0.08218443,0.016443733,0.072166621,0.13104059,0.18625562,0.26476115,0.19499682,0.25373823,0.24307877,0.20586576,0.34951677,0.40874008,0.31829289,0.29612977,0.34264292,0.41861614,0.32388002,0.31633353,0.43080416,0.43311373,0.43953687,0.51774283,0.58736556,0.52815059,0.59275589,0.58636796,0.58034554,0.68892132,0.58598169,0.66588567,0.68849998,0.68990338,0.66367039,0.62982804,0.58926508,0.43190155,0.54513481,0.48660499,0.55680828,0.56444101,0.43856159,0.39231394,0.29692468,0.28074632,0.34961354,0.26327674,0.27638633,0.32822088,0.17376114,0.21560506,0.24925117,0.47198139,0.55408844,0.75618674,0.96340659,1.0288722,1.2778033,1.546195,1.8826448,1.9931078,1.8575003,1.9249863,1.6851195,1.3717544,1.2153519,0.916204,0.54015419,0.054806395,-0.31742828,-0.52827362,-0.65178768,-0.71981294,-0.69624581,-0.65000545,-0.71662308,-0.7929018,-0.76570698,-0.70469782,-0.7270286,-0.72758048,-0.78956496,-0.71378226,-0.80022904,-0.70329658,-0.49331504,-0.086937247,0.50755238,0.52562468,0.7515823,0.92629654,0.81527801,0.48685057,0.58263959,0.84592816,1.2382607,-1.30215
